asset,date,forks,stars,subscribers,total_issues,closed_issues,pull_requests_merged,pull_request_contributors,commit_count_4_weeks,blockcount,medianfee,txcount,activeaddresses,label
xvg,2017-03-28,18,8,11,7,6,36,10,0,2073,0.1,219,329,1
xvg,2017-03-29,18,8,11,7,6,36,10,0,2034,0.1,281,480,1
xvg,2017-03-30,18,8,11,7,6,36,10,0,1790,0.1,208,389,1
xvg,2017-03-31,18,8,11,7,6,36,10,0,2264,0.1,153,320,1
xvg,2017-04-01,18,8,11,7,6,36,10,0,2380,0.1,263,377,1
xvg,2017-04-02,18,8,11,7,6,36,10,0,2131,0.1,266,400,1
xvg,2017-04-03,18,8,11,7,6,36,10,0,2082,0.1,243,355,1
xvg,2017-04-04,18,8,11,7,6,36,10,0,1954,0.1,251,368,1
xvg,2017-04-05,18,8,11,7,6,36,10,0,2021,0.1,253,343,1
xvg,2017-04-06,18,8,11,7,6,36,10,0,1965,0.1,244,351,1
xvg,2017-04-07,18,8,11,7,6,36,10,0,2058,0.1,209,326,1
xvg,2017-04-08,18,8,11,7,6,36,10,0,2099,0.1,296,415,1
xvg,2017-04-09,18,8,11,7,6,36,10,0,2160,0.1,293,404,1
xvg,2017-04-10,18,8,11,7,6,36,10,0,2199,0.1,313,432,1
xvg,2017-04-11,18,8,11,7,6,36,10,0,2092,0.1,285,406,1
xvg,2017-04-12,18,8,11,7,6,36,10,0,2071,0.1,239,345,1
xvg,2017-04-13,18,8,11,7,6,36,10,0,2247,0.1,250,365,1
xvg,2017-04-14,18,8,11,7,6,36,10,0,2187,0.1,346,547,1
xvg,2017-04-15,18,8,11,7,6,36,10,0,2200,0.1,350,577,1
xvg,2017-04-16,18,8,11,7,6,36,10,1,2203,0.1,434,734,1
xvg,2017-04-17,18,8,11,7,6,36,10,1,2083,0.1,329,536,1
xvg,2017-04-18,18,8,11,7,6,36,10,2,1993,0.1,285,451,1
xvg,2017-04-19,18,8,11,7,6,36,10,2,2095,0.1,243,403,1
xvg,2017-04-20,18,8,11,7,6,36,10,2,2218,0.1,274,467,1
xvg,2017-04-21,18,8,11,7,6,36,10,2,2285,0.1,376,563,1
xvg,2017-04-22,18,8,11,7,6,36,10,2,2195,0.1,421,583,1
xvg,2017-04-23,18,8,11,7,6,36,10,2,2354,0.1,432,585,1
xvg,2017-04-24,18,8,11,7,6,36,10,4,2112,0.1,364,508,1
xvg,2017-04-25,18,8,11,7,6,36,10,4,2234,0.1,291,434,1
xvg,2017-04-26,18,8,11,7,6,36,10,4,2262,0.1,309,458,1
xvg,2017-04-27,18,8,11,7,6,36,10,4,2178,0.1,404,521,1
xvg,2017-04-28,18,8,11,7,6,36,10,4,2475,0.1,454,604,1
xvg,2017-04-29,18,8,11,7,6,36,10,4,2406,0.1,408,552,1
xvg,2017-04-30,18,8,11,7,6,36,10,4,2014,0.1,327,467,1
xvg,2017-05-01,18,8,11,7,6,36,10,4,1957,0.1,237,352,1
xvg,2017-05-02,18,8,11,7,6,36,10,5,2075,0.1,269,403,0
xvg,2017-05-03,18,8,11,7,6,36,10,5,2160,0.1,295,457,1
xvg,2017-05-04,18,8,11,7,6,36,10,5,2085,0.1,305,458,0
xvg,2017-05-05,18,8,11,7,6,36,10,5,2190,0.1,286,426,0
xvg,2017-05-06,18,8,11,7,6,36,10,5,2290,0.1,338,454,0
xvg,2017-05-07,18,8,11,7,6,36,10,6,2530,0.1,320,458,1
xvg,2017-05-08,18,8,11,7,6,36,10,6,2288,0.1,353,498,0
xvg,2017-05-09,18,8,11,7,6,36,10,6,2154,0.1,392,574,1
xvg,2017-05-10,18,8,11,7,6,36,10,6,2189,0.1,504,727,1
xvg,2017-05-11,18,8,12,7,6,36,10,6,2187,0.1,746,1021,1
xvg,2017-05-12,18,8,12,7,6,36,10,6,2343,0.1,643,885,1
xvg,2017-05-13,18,8,12,7,6,36,10,6,1783,0.1,521,710,1
xvg,2017-05-14,18,8,12,7,6,36,10,5,2082,0.1,498,707,1
xvg,2017-05-15,18,8,12,7,6,36,10,5,2172,0.1,646,848,1
xvg,2017-05-16,18,8,12,7,6,36,10,4,2099,0.1,598,695,1
xvg,2017-05-17,18,8,12,7,6,36,10,4,2059,0.1,548,712,1
xvg,2017-05-18,18,8,12,7,6,36,10,4,2048,0.1,932,1342,1
xvg,2017-05-19,19,9,12,7,6,36,10,4,2133,0.1,1481,2001,1
xvg,2017-05-20,19,9,12,7,6,36,10,4,2496,0.1,1387,1759,1
xvg,2017-05-21,20,9,12,7,6,36,10,5,2528,0.1,1723,2319,1
xvg,2017-05-22,20,9,12,7,6,36,10,4,2021,0.1,2426,3084,1
xvg,2017-05-23,20,9,12,7,6,36,10,4,1905,0.1,1890,2285,1
xvg,2017-05-25,20,10,12,7,6,36,10,4,2149,0.1,5100,5988,1
xvg,2017-05-26,20,10,12,7,6,36,10,4,2008,0.1,2124,2569,1
xvg,2017-05-27,20,10,12,7,6,36,10,4,2072,0.1,1324,2169,1
xvg,2017-05-28,20,10,12,7,6,36,10,4,2044,0.1,1252,1532,1
xvg,2017-05-29,20,10,12,7,6,36,10,4,1890,0.1,651,1033,1
xvg,2017-05-30,20,10,12,7,6,36,10,3,1932,0.1,466,811,1
xvg,2017-05-31,20,10,12,7,6,36,10,4,2092,0.1,991,1376,1
xvg,2017-06-01,20,10,13,7,6,36,10,4,2097,0.1,564,1012,1
xvg,2017-06-02,21,11,14,7,6,36,10,6,2260,0.1,933,1377,1
xvg,2017-06-03,21,11,14,7,6,36,10,6,2282,0.1,1118,1527,1
xvg,2017-06-04,21,11,14,7,6,36,10,5,2597,0.1,1866,2703,1
xvg,2017-06-05,22,12,14,7,6,36,10,5,2585,0.1,1717,2552,1
xvg,2017-06-06,25,15,15,8,7,36,10,5,2547,0.1,1458,2071,1
xvg,2017-06-07,25,16,15,8,7,36,10,5,2522,0.1,1549,2237,1
xvg,2017-06-08,25,16,16,9,7,36,10,5,2587,0.1,1605,2211,1
xvg,2017-06-09,25,18,16,9,7,36,10,5,2517,0.1,1524,2115,1
xvg,2017-06-10,25,18,16,9,7,36,10,5,2541,0.1,1427,2038,1
xvg,2017-06-11,25,18,16,9,7,36,10,5,2515,0.1,1597,2271,1
xvg,2017-06-12,25,18,17,9,7,36,10,7,2466,0.1,1378,2059,1
xvg,2017-06-13,25,18,20,9,7,36,10,7,2503,0.1,1234,1874,1
xvg,2017-06-14,25,18,20,9,7,36,10,7,2512,0.1,1166,1704,1
xvg,2017-06-15,25,18,20,9,7,36,10,7,2511,0.1,957,1418,1
xvg,2017-06-16,25,18,21,9,7,36,10,7,2575,0.1,985,1474,1
xvg,2017-06-17,25,18,21,9,7,36,10,7,2561,0.1,978,1483,1
xvg,2017-06-18,25,18,21,9,7,36,10,7,2549,0.1,913,1341,1
xvg,2017-06-19,25,18,21,9,7,36,10,7,2530,0.1,1678,2391,1
xvg,2017-06-20,25,18,21,9,7,36,10,7,2556,0.1,1383,2015,1
xvg,2017-06-21,25,18,21,9,7,36,10,9,2521,0.1,1222,1810,1
xvg,2017-06-22,25,18,21,9,7,36,10,9,2458,0.1,1206,1776,1
xvg,2017-06-23,25,19,21,9,7,36,10,9,2561,0.1,1579,2396,1
xvg,2017-06-24,26,20,21,9,7,36,10,9,2517,0.1,1256,1837,1
xvg,2017-06-25,26,20,21,9,7,36,10,9,2356,0.1,1114,1733,1
xvg,2017-06-26,26,21,21,9,7,36,10,9,2490,0.1,1336,1981,1
xvg,2017-06-27,26,21,21,9,7,36,10,9,2526,0.1,1401,2053,0
xvg,2017-06-28,27,22,21,9,7,36,10,8,2541,0.1,1327,1983,0
xvg,2017-06-29,27,23,21,9,7,36,10,8,2511,0.1,1083,1614,0
xvg,2017-06-30,27,23,21,10,8,36,10,6,2209,0.1,1008,1522,0
xvg,2017-07-01,27,23,21,10,8,36,10,6,2447,0.1,936,1447,0
xvg,2017-07-02,27,23,21,10,8,36,10,6,2379,0.1,949,1496,0
xvg,2017-07-03,27,23,22,10,8,36,10,6,2364,0.1,1236,1882,0
xvg,2017-07-04,27,23,22,10,8,36,10,6,2334,0.1,1050,1674,0
xvg,2017-07-05,27,24,23,10,8,36,10,6,2525,0.1,1444,2149,0
xvg,2017-07-06,27,24,23,10,8,36,10,6,2540,0.1,2012,3267,1
xvg,2017-07-07,27,28,26,10,8,36,10,6,2599,0.1,1516,2345,1
xvg,2017-07-08,27,30,26,10,8,36,10,6,2554,0.1,1316,2029,0
xvg,2017-07-09,27,30,26,10,8,36,10,6,2577,0.1,1271,1916,1
xvg,2017-07-10,27,30,26,10,8,36,10,4,2516,0.1,1280,1964,1
xvg,2017-07-11,27,30,26,10,8,36,10,4,2492,0.1,1497,2186,0
xvg,2017-07-12,27,30,26,10,8,36,10,4,2598,0.1,1489,2272,0
xvg,2017-07-13,27,31,27,10,8,36,10,4,2596,0.1,1287,2006,0
xvg,2017-07-14,26,31,27,10,8,36,10,4,2581,0.1,1214,2003,0
xvg,2017-07-15,26,31,27,10,8,36,10,4,2483,0.1,1150,1890,0
xvg,2017-07-16,26,31,27,10,8,36,10,3,2386,0.1,1103,1794,0
xvg,2017-07-17,26,32,28,10,8,36,10,2,2563,0.1,1114,1851,0
xvg,2017-07-18,26,33,28,11,8,36,10,2,2474,0.1,1202,2067,0
xvg,2017-07-19,27,33,29,11,8,36,10,0,2556,0.1,1013,1742,0
xvg,2017-07-20,27,33,29,11,8,36,10,0,2479,0.1,1053,1777,0
xvg,2017-07-21,27,33,29,11,8,36,10,0,2527,0.1,1149,1893,1
xvg,2017-07-22,28,33,29,11,8,37,11,8,2515,0.1,999,1751,1
xvg,2017-07-23,28,33,30,11,9,38,11,20,2076,0.1,973,1771,1
xvg,2017-07-24,28,33,30,11,9,38,11,37,2190,0.1,1007,1796,1
xvg,2017-07-25,29,34,29,11,9,39,11,66,2395,0.1,991,1705,1
xvg,2017-07-26,29,35,29,11,9,40,11,66,2485,0.1,1159,1915,0
xvg,2017-07-27,29,36,30,11,9,40,11,67,2371,0.1,1107,1830,0
xvg,2017-07-28,29,36,30,11,9,40,11,68,2365,0.1,985,1660,0
xvg,2017-07-29,29,36,30,11,9,40,11,69,2464,0.1,952,1697,0
xvg,2017-07-30,29,37,32,11,9,40,11,69,2555,0.1,1014,1755,0
xvg,2017-07-31,29,38,32,11,9,40,11,69,2483,0.1,1148,1940,0
xvg,2017-08-01,29,39,33,11,9,40,11,83,2473,0.1,1235,2149,1
xvg,2017-08-02,29,40,33,11,9,41,11,83,2550,0.1,1341,2278,1
xvg,2017-08-03,29,40,33,11,9,41,11,83,2496,0.1,1209,2068,0
xvg,2017-08-04,29,40,33,11,9,41,11,83,2566,0.1,1159,2004,0
xvg,2017-08-05,29,40,33,11,9,41,11,83,2598,0.1,1107,1815,1
xvg,2017-08-06,29,41,33,11,9,41,11,83,2575,0.1,1198,1965,1
xvg,2017-08-07,29,41,33,11,9,41,11,83,2566,0.1,1239,2070,1
xvg,2017-08-08,29,42,34,11,9,41,11,83,2600,0.1,1294,2174,1
xvg,2017-08-09,29,43,35,11,9,41,11,83,2580,0.1,1223,2049,1
xvg,2017-08-10,29,44,35,11,9,41,11,83,2597,0.1,1283,2198,1
xvg,2017-08-11,29,47,35,11,9,41,11,83,2586,0.1,1415,2333,0
xvg,2017-08-12,29,48,36,11,9,41,11,83,2550,0.1,1195,2024,0
xvg,2017-08-13,29,48,37,11,9,41,11,83,2592,0.1,1368,2173,0
xvg,2017-08-14,29,48,38,11,9,41,11,83,2589,0.1,1646,2604,0
xvg,2017-08-15,29,48,39,11,9,41,11,83,2599,0.1,1686,2895,0
xvg,2017-08-16,29,48,39,12,10,41,11,83,2583,0.1,1330,2497,0
xvg,2017-08-17,29,48,39,12,10,41,11,83,2574,0.1,1417,5299,0
xvg,2017-08-18,29,49,39,12,10,41,11,83,2588,0.1,1724,7262,0
xvg,2017-08-19,29,50,39,12,10,41,11,66,2591,0.1,1336,3961,0
xvg,2017-08-20,31,50,39,12,10,41,11,58,2592,0.1,1247,2588,0
xvg,2017-08-21,31,50,40,13,11,41,11,45,2602,0.1,1310,2476,0
xvg,2017-08-22,31,50,41,15,11,41,11,15,2611,0.1,1178,3063,0
xvg,2017-08-23,31,51,41,15,11,41,11,12,2571,0.1,1319,3022,0
xvg,2017-08-24,31,52,42,15,12,41,11,7,2591,0.1,1404,2874,0
xvg,2017-08-25,32,54,43,15,12,41,11,6,2588,0.1,1280,11013,0
xvg,2017-08-26,32,54,44,15,12,41,11,5,2576,0.1,1159,2208,0
xvg,2017-08-27,32,55,45,15,12,41,11,3,2608,0.1,1906,3411,0
xvg,2017-08-28,33,56,45,16,12,41,11,2,2592,0.1,1986,4061,1
xvg,2017-08-29,33,56,46,16,12,41,11,0,2574,0.1,1760,2973,1
xvg,2017-08-30,33,56,46,16,12,41,11,0,2599,0.1,2061,3573,1
xvg,2017-08-31,33,56,46,16,12,41,11,0,2563,0.1,3713,6317,1
xvg,2017-09-01,33,58,47,16,12,41,11,0,2549,0.1,2487,4716,1
xvg,2017-09-02,33,59,47,17,12,41,11,0,2598,0.1,1899,3068,1
xvg,2017-09-03,33,60,48,18,12,41,11,0,2602,0.1,1967,3283,1
xvg,2017-09-04,33,61,49,19,12,41,11,0,2589,0.1,2322,3722,1
xvg,2017-09-05,34,61,48,20,17,41,11,0,2596,0.1,3490,5385,1
xvg,2017-09-06,35,63,47,21,17,41,11,0,2561,0.1,2962,4722,1
xvg,2017-09-07,35,64,46,21,17,41,11,0,2560,0.1,2753,4371,1
xvg,2017-09-08,35,65,46,21,17,41,11,0,2595,0.1,2616,4178,1
xvg,2017-09-09,35,65,46,21,17,41,11,0,2589,0.1,1974,3259,1
xvg,2017-09-10,35,65,48,21,17,41,11,0,2589,0.1,2362,3788,1
xvg,2017-09-11,35,65,48,21,17,41,11,0,2608,0.1,2718,4339,1
xvg,2017-09-12,35,66,48,21,17,41,11,0,2532,0.1,2431,4079,1
xvg,2017-09-13,35,69,48,21,17,41,11,0,2480,0.1,2753,4542,1
xvg,2017-09-14,35,70,48,21,17,41,11,0,2508,0.1,2339,3991,1
xvg,2017-09-15,35,70,48,21,17,41,11,0,2575,0.1,2806,4701,1
xvg,2017-09-16,35,71,49,21,17,41,11,0,2613,0.1,2064,3413,1
xvg,2017-09-17,36,71,49,21,17,41,11,0,2577,0.1,2022,3387,1
xvg,2017-09-18,36,71,49,21,17,41,11,0,2550,0.1,2173,3914,1
xvg,2017-09-19,36,71,49,21,17,41,11,0,2569,0.1,2013,3679,1
xvg,2017-09-20,37,72,50,21,17,41,11,0,2594,0.1,1705,3213,1
xvg,2017-09-21,38,74,50,21,17,41,11,0,2595,0.1,1865,3517,1
xvg,2017-09-22,38,74,50,21,17,41,11,0,2596,0.1,1744,3134,1
xvg,2017-09-23,38,75,50,22,18,41,11,0,2573,0.1,1495,2816,0
xvg,2017-09-24,38,77,50,22,18,41,11,0,2608,0.1,1703,3191,0
xvg,2017-09-25,38,77,50,22,18,41,11,0,2580,0.1,1724,3457,1
xvg,2017-09-26,38,77,50,22,18,41,11,0,2600,0.1,1651,3514,1
xvg,2017-09-27,38,78,50,22,18,41,11,0,2570,0.1,1820,4073,1
xvg,2017-09-28,38,78,50,22,18,41,11,0,2539,0.1,1711,3283,1
xvg,2017-09-29,39,78,50,22,18,41,11,0,2606,0.1,2449,4238,1
xvg,2017-09-30,39,78,50,22,18,41,11,0,2582,0.1,2053,4613,1
xvg,2017-10-05,38,80,50,22,18,42,11,2,2556,0.1,1954,3261,0
xvg,2017-10-06,37,80,50,22,18,42,11,2,2562,0.1,1927,3230,0
xvg,2017-10-07,37,82,50,22,18,42,11,4,2561,0.1,1999,3436,1
xvg,2017-10-08,38,85,54,22,18,42,11,6,2602,0.1,1984,3405,1
xvg,2017-10-09,38,86,56,22,18,42,11,6,2578,0.1,2261,3922,0
xvg,2017-10-10,38,87,60,22,18,42,11,6,2545,0.1,1967,3481,0
xvg,2017-10-11,38,89,61,22,18,42,11,10,2577,0.1,1882,3077,0
xvg,2017-10-13,40,93,64,22,18,42,11,11,2515,0.1,2076,3576,0
xvg,2017-10-14,40,92,64,22,18,42,11,23,2567,0.1,1809,3024,0
xvg,2017-10-19,42,97,66,25,19,44,12,45,2477,0.1,1834,2956,0
xvg,2017-11-06,45,110,69,26,21,44,12,54,2522,0.1,4674,7812,1
xvg,2017-11-15,51,116,76,26,21,46,13,28,2485,0.1,2402,3944,1
xvg,2017-11-16,52,119,77,28,21,46,13,28,2521,0.1,2264,3835,1
xvg,2017-11-17,53,120,77,28,21,46,13,28,2480,0.1,1928,3319,1
xvg,2017-11-18,52,120,77,31,23,46,13,26,2512,0.1,1887,3187,1
xvg,2017-11-19,52,121,77,32,23,46,13,27,2517,0.1,1999,3422,0
xvg,2017-11-20,52,122,78,33,24,46,13,27,2470,0.1,2144,3826,0
xvg,2017-11-21,52,123,79,33,24,46,13,26,2493,0.1,2241,3877,0
xvg,2017-11-22,52,124,79,36,24,46,13,27,2543,0.1,2349,4072,0
xvg,2017-11-23,52,125,80,36,24,47,14,27,2514,0.1,2752,4650,0
xvg,2017-11-24,52,126,81,36,24,47,14,18,2467,0.1,2279,3706,0
xvg,2017-11-25,52,126,81,36,24,47,14,18,2484,0.1,2369,3876,0
xvg,2017-11-26,52,128,82,36,24,47,14,18,2492,0.1,2597,4181,0
xvg,2017-11-27,52,128,82,37,24,47,14,18,2415,0.1,3087,5050,1
xvg,2017-11-28,52,128,81,37,24,47,14,18,2459,0.1,2532,4221,1
xvg,2017-11-29,52,128,81,37,24,47,14,18,2477,0.1,2609,4379,0
xvg,2017-11-30,52,129,82,38,24,47,14,18,2459,0.1,2308,3937,0
xvg,2017-12-01,53,130,82,38,24,47,14,18,2392,0.1,2209,3670,0
xvg,2017-12-02,53,131,81,38,25,47,14,18,2440,0.1,2164,3760,0
xvg,2017-12-03,53,131,81,38,25,47,14,18,2468,0.1,2930,4971,0
xvg,2017-12-04,54,132,81,38,25,47,14,18,2499,0.1,3331,5730,1
xvg,2017-12-05,54,133,82,38,25,47,14,10,2463,0.1,3182,5414,1
xvg,2017-12-06,54,134,83,38,25,47,14,10,2095,0.1,2892,5164,1
xvg,2017-12-07,54,135,84,38,25,47,14,9,2067,0.1,3291,7552,1
xvg,2017-12-08,55,136,84,38,25,47,14,9,2183,0.1,2906,5544,1
xvg,2017-12-09,55,140,85,38,25,47,14,4,2539,0.1,2943,5186,1
xvg,2017-12-10,55,140,85,38,25,47,14,4,2529,0.1,2731,4791,1
xvg,2017-12-11,55,141,86,38,25,47,14,4,2541,0.1,3207,5424,1
xvg,2017-12-12,55,143,87,39,25,47,14,4,2399,0.1,3618,6501,1
xvg,2017-12-13,55,144,87,39,25,47,14,4,2425,0.1,6253,10866,1
xvg,2017-12-14,56,146,88,39,25,47,14,3,2517,0.1,8089,15663,1
xvg,2017-12-15,57,150,89,39,25,47,14,3,2531,0.1,6139,11832,1
xvg,2017-12-16,58,155,89,39,25,47,14,6,2568,0.1,9021,18199,1
xvg,2017-12-17,59,161,93,43,29,48,15,7,2537,0.1,15470,29756,1
xvg,2017-12-18,61,176,97,43,29,49,15,7,2570,0.1,8809,18434,1
xvg,2017-12-19,62,182,98,45,30,50,16,9,2522,0.1,8324,18094,1
xvg,2017-12-20,64,192,100,47,31,50,16,7,2610,0.1,13648,31229,1
xvg,2017-12-21,71,217,107,49,32,50,16,7,2517,0.1,14980,34518,1
xvg,2017-12-22,71,231,111,50,35,50,16,7,2376,0.1,12841,29324,1
xvg,2017-12-23,72,235,113,50,35,50,16,7,2578,0.1,15868,36865,1
xvg,2017-12-24,76,259,124,53,35,50,16,18,2587,0.1,16222,36287,1
xvg,2017-12-25,77,295,135,59,44,55,18,25,2550,0.1,16487,46925,1
xvg,2017-12-27,95,373,205,63,46,59,19,25,2569,0.1,15522,35852,1
xvg,2017-12-28,110,409,253,64,46,59,19,29,2542,0.1,15584,34920,1
xvg,2017-12-29,126,481,322,69,50,59,19,32,2613,0.1,14437,34110,1
xvg,2017-12-30,138,568,397,73,51,62,22,40,2585,0.1,12512,29646,1
xvg,2018-01-01,170,719,483,79,54,65,24,55,2616,0.1,17543,40835,1
xvg,2018-01-03,234,923,397,167,114,65,24,161,2490,0.1,13849,35061,1
xvg,2018-01-04,274,965,387,199,138,87,34,187,2548,0.1,14470,36829,1
xvg,2018-01-06,286,1024,380,226,156,101,37,227,2586,0.1,10617,30093,1
xvg,2018-01-07,290,1035,379,228,159,101,37,252,2585,0.1,12240,33127,1
xvg,2018-01-08,294,1033,386,235,162,101,37,271,2555,0.1,13244,35047,1
xvg,2018-01-09,300,1045,386,240,170,114,42,284,2551,0.1,15936,37925,1
xvg,2018-01-10,314,1087,401,253,187,115,42,284,2585,0.1,12333,30979,1
xvg,2018-01-11,319,1099,398,261,190,115,42,288,2565,0.1,11574,29255,1
xvg,2018-01-12,320,1113,394,274,195,117,42,411,2587,0.1,10165,26156,1
xvg,2018-01-13,322,1126,393,285,204,117,42,412,2594,0.1,9256,24909,1
xvg,2018-01-14,323,1138,398,288,207,119,43,416,2573,0.1,9464,24467,1
xvg,2018-01-15,327,1145,395,295,209,119,43,418,2600,0.1,9241,23708,0
xvg,2018-01-16,328,1153,393,305,227,120,44,423,2557,0.1,12859,29796,0
xvg,2018-01-17,333,1165,392,308,230,120,44,424,2534,0.1,11797,27810,0
xvg,2018-01-18,333,1170,389,317,231,121,44,426,2490,0.1,11617,27097,0
xvg,2018-01-20,340,1184,387,328,235,125,45,444,2599,0.1,16040,31359,0
xvg,2018-01-21,341,1189,388,334,237,125,45,433,2534,0.1,13643,30291,0
xvg,2018-01-23,345,1208,394,343,254,126,46,435,2580,0.1,7380,20781,0
xvg,2018-01-24,352,1210,391,352,263,127,46,434,2600,0.1,7552,20709,0
xvg,2018-01-25,355,1218,393,364,284,128,46,437,2585,0.1,6989,16884,0
xvg,2018-01-27,356,1222,391,372,291,129,47,435,2597,0.1,6929,24345,0
xvg,2018-01-28,356,1222,387,378,299,129,47,431,2603,0.1,6270,15294,0
xvg,2018-01-29,357,1224,385,379,299,129,47,399,2596,0.1,6217,46615,0
xvg,2018-01-30,359,1221,382,389,316,129,47,379,2591,0.1,6066,25186,0
xvg,2018-01-31,359,1222,379,389,316,130,47,313,2601,0.1,7044,16339,0
xvg,2018-02-01,360,1221,379,391,324,130,47,292,2592,0.1,7143,16063,0
xvg,2018-02-02,361,1220,376,395,329,130,47,269,2594,0.1,7561,16709,0
xvg,2018-02-03,363,1221,374,396,330,130,47,268,2577,0.1,6959,15582,0
xvg,2018-02-04,366,1223,373,399,331,130,47,212,2610,0.1,6337,14149,0
xvg,2018-02-05,367,1224,372,403,334,130,47,200,2591,0.1,6894,15032,0
xvg,2018-02-06,367,1224,372,403,335,130,47,195,2596,0.1,8137,16935,0
xvg,2018-02-07,367,1226,374,406,335,130,47,195,2587,0.1,7212,15660,0
xvg,2018-02-08,368,1225,372,406,335,130,47,188,2593,0.1,5599,12182,0
xvg,2018-02-09,369,1225,373,406,335,130,47,69,2598,0.1,6456,15143,0
xvg,2018-02-10,369,1225,372,407,336,130,47,61,2596,0.1,6760,17284,0
xvg,2018-02-11,369,1225,373,409,336,132,47,58,2604,0.1,5859,16792,0
xvg,2018-02-12,368,1224,373,410,336,132,47,55,2609,0.1,6643,19086,0
xvg,2018-02-13,368,1225,372,414,337,132,47,50,2591,0.1,6007,19196,0
xvg,2018-02-14,369,1227,372,417,339,132,47,46,2616,0.1,6501,20856,0
xvg,2018-02-15,369,1230,371,417,340,132,47,44,2601,0.1,6018,20334,0
xvg,2018-02-16,371,1231,371,418,340,132,47,33,2615,0.1,6040,20416,0
xvg,2018-02-18,372,1235,374,419,341,132,47,28,2602,0.1,6418,23098,1
xvg,2018-02-19,373,1238,374,420,341,132,47,25,2607,0.1,6572,22245,1
xvg,2018-02-20,372,1237,372,421,342,132,47,18,2594,0.1,6446,21837,1
xvg,2018-02-21,371,1240,371,422,343,132,47,14,2617,0.1,5832,21176,1
xvg,2018-02-22,369,1242,373,424,345,132,47,9,2608,0.1,5356,20400,0
xvg,2018-02-23,369,1247,376,425,346,132,47,9,2599,0.1,5140,20227,0
xvg,2018-02-24,368,1246,376,426,346,132,47,8,2602,0.1,4660,19329,0
xvg,2018-02-25,368,1246,376,427,351,132,47,7,2598,0.1,5090,22649,0
xvg,2018-02-26,368,1246,375,428,351,132,47,6,2607,0.1,5750,20782,0
xvg,2018-02-27,368,1247,373,429,352,132,47,4,2593,0.1,5250,20903,0
xvg,2018-02-28,369,1248,373,429,352,132,47,4,2610,0.1,12830,28074,0
xvg,2018-03-01,368,1247,372,429,359,132,47,4,2587,0.1,7510,22983,0
xvg,2018-03-02,367,1246,371,429,359,132,47,4,2595,0.1,5008,20507,0
xvg,2018-03-03,367,1247,368,432,362,132,47,4,2605,0.1,4967,19933,0
xvg,2018-03-04,367,1248,370,432,362,132,47,4,2597,0.1,5369,23293,0
xvg,2018-03-05,367,1248,370,433,362,132,47,4,2609,0.1,6483,22318,0
xvg,2018-03-06,367,1248,370,434,368,132,47,5,2595,0.1,5997,22165,0
xvg,2018-03-07,367,1248,370,435,368,132,47,4,2609,0.1,6698,23536,0
xvg,2018-03-08,367,1249,370,435,368,132,47,4,2609,0.1,6201,22712,0
xvg,2018-03-09,367,1250,370,436,368,132,47,2,2611,0.1,6499,24736,0
xvg,2018-03-10,367,1249,370,436,369,132,47,2,2598,0.1,5728,21714,0
xvg,2018-03-11,367,1248,368,436,369,132,47,2,2598,0.1,5282,22856,0
xvg,2018-03-12,368,1249,366,436,369,132,47,2,2612,0.1,5610,21175,0
xvg,2018-03-13,366,1249,366,436,380,132,47,8,2615,0.1,4963,20038,0
xvg,2018-03-14,366,1251,365,436,383,137,47,7,2584,0.1,5794,22021,0
xvg,2018-03-15,366,1251,363,437,383,137,47,5,2612,0.1,5964,22295,0
xvg,2018-03-16,367,1251,363,438,383,137,47,5,2616,0.1,5477,20693,0
xvg,2018-03-17,367,1252,362,438,383,137,47,5,2603,0.1,5283,19178,0
xvg,2018-03-18,367,1252,362,440,387,137,47,5,2602,0.1,5880,21770,0
xvg,2018-03-19,367,1250,362,440,387,137,47,5,2607,0.1,5608,20592,0
xvg,2018-03-20,367,1252,359,441,387,137,47,5,2603,0.1,5588,21059,0
xvg,2018-03-21,367,1251,358,442,387,137,47,5,2609,0.1,5301,19876,0
xvg,2018-03-22,368,1251,357,443,388,137,47,5,2612,0.1,5509,20779,0
xvg,2018-03-23,368,1251,355,445,389,137,47,5,2603,0.1,6397,21879,0
xvg,2018-03-24,369,1251,355,445,389,137,47,5,2607,0.1,6879,26837,0
xvg,2018-03-25,370,1251,354,447,393,137,47,5,2588,0.1,6485,23881,0
xvg,2018-03-26,370,1252,353,448,393,137,47,5,2601,0.1,7541,25686,0
xvg,2018-03-27,369,1252,352,449,428,137,47,9,2606,0.1,8881,26235,1
xvg,2018-03-28,372,1252,351,449,428,141,50,9,2603,0.1,7029,23011,0
xvg,2018-03-29,372,1251,348,451,430,141,50,9,2607,0.1,6168,21655,0
xvg,2018-03-30,372,1251,349,454,431,141,50,10,2602,0.1,5765,21554,0
xvg,2018-03-31,372,1251,350,457,431,142,51,11,2591,0.1,5831,22601,0
xvg,2018-04-01,372,1252,350,458,433,142,51,11,2605,0.1,6907,26015,0
xvg,2018-04-02,372,1252,350,461,434,142,51,11,2610,0.1,7571,26422,1
xvg,2018-04-03,372,1254,350,461,435,142,51,10,2604,0.1,12391,33461,1
xvg,2018-04-04,374,1256,351,465,437,142,51,10,5064,0.1,9558,38289,1
xvg,2018-04-05,374,1257,350,470,440,142,51,13,16531,0.1,7104,30329,1
xvg,2018-04-06,374,1259,354,474,445,142,51,16,11669,0.1,8180,24441,1
